id,title,authors,venue,year,citationCount,referenceCount,influentialCitationCount,doi,url
c4cdff0a49742efb8e6919f87c9926555d28d1ed,Selective small molecule peptidomimetic ligands of TrkC and TrkA receptors afford discrete or complete neurotrophic activities.,Maria Clara Zaccaro; Hong-Bo-On Lee; M. Pattarawarapan; Zebin Xia; A. Caron; P. L'Heureux; Yoshua Bengio; K. Burgess; H. Saragovi,Chemistry and Biology,2005,61,51,4,10.1016/J.CHEMBIOL.2005.06.015,https://www.semanticscholar.org/paper/c4cdff0a49742efb8e6919f87c9926555d28d1ed
2bdfef76269d853a6fc0438c0970cfbb35a98e88,Unsupervised Sense Disambiguation Using Bilingual Probabilistic Models,Indrajit Bhattacharya; L. Getoor; Yoshua Bengio,Annual Meeting of the Association for Computational Linguistics,2004,35,21,3,10.3115/1218955.1218992,https://www.semanticscholar.org/paper/2bdfef76269d853a6fc0438c0970cfbb35a98e88
452f2d52618d84b195faec2969a1b3ec8a2b9617,Locally Weighted Full Covariance Gaussian Density Estimation,Yoshua Bengio; P. Vincent,,2004,12,20,0,,https://www.semanticscholar.org/paper/452f2d52618d84b195faec2969a1b3ec8a2b9617
4d44dc8986383946ddd23690a692f670da297379,Markovian Models for Sequential,Yoshua Bengio,,2004,1,131,0,,https://www.semanticscholar.org/paper/4d44dc8986383946ddd23690a692f670da297379
94098b81ac76bb4c682d2ae90ce64bc0ac559f80,Discovering Shared Structure in Manifold Learning,Yoshua Bengio; Monperrus Martin,,2004,7,20,0,,https://www.semanticscholar.org/paper/94098b81ac76bb4c682d2ae90ce64bc0ac559f80
ad67ccee45b801b0138016e2f44a566344e77320,Semi-supervised Learning by Entropy Minimization,Yves Grandvalet; Yoshua Bengio,Conférence francophone sur l'apprentissage automatique,2004,2545,25,160,,https://www.semanticscholar.org/paper/ad67ccee45b801b0138016e2f44a566344e77320
b4d2b067b769bb22b3fdb5b21ee0d9789d731c9d,Approche statistique pour le repérage de mots informatifs dans les textes oraux,N. Boufaden; Yoshua Bengio; G. Lapalme,JEPTALNRECITAL,2004,1,14,0,,https://www.semanticscholar.org/paper/b4d2b067b769bb22b3fdb5b21ee0d9789d731c9d
b5ea2a97310a8fa83df0184a00b6415a3df84024,Repérage de mots informatifs dans les textes conversationnels,N. Boufaden; G. Lapalme; Yoshua Bengio,,2004,0,16,0,,https://www.semanticscholar.org/paper/b5ea2a97310a8fa83df0184a00b6415a3df84024
cfa15801bf4e7bf610d38dc86da62b83e2ddedcb,Learning Eigenfunctions Links Spectral Embedding and Kernel PCA,Yoshua Bengio; Olivier Delalleau; Nicolas Le Roux; Jean-François Paiement; P. Vincent; M. Ouimet,Neural Computation,2004,342,28,34,10.1162/0899766041732396,https://www.semanticscholar.org/paper/cfa15801bf4e7bf610d38dc86da62b83e2ddedcb
dc1d132c79a72dba386dc47750a49b0c29b54568,Non-Local Manifold Tangent Learning,Yoshua Bengio; Monperrus Martin,Neural Information Processing Systems,2004,104,16,5,,https://www.semanticscholar.org/paper/dc1d132c79a72dba386dc47750a49b0c29b54568
f0021b1fcc3e9bedb631ee4ad8c248413a5b932f,Efficient Non-Parametric Function Induction in Semi-Supervised Learning,Olivier Delalleau; Yoshua Bengio; Nicolas Le Roux,International Conference on Artificial Intelligence and Statistics,2004,207,18,11,,https://www.semanticscholar.org/paper/f0021b1fcc3e9bedb631ee4ad8c248413a5b932f
f2b2fad62fe52d72a66c3ef3e3092de2dc1fc84a,Locally Linear Embedding for dimensionality reduction in QSAR,Pierre-Jean L'Heureux; J. Carreau; Yoshua Bengio; Olivier Delalleau; S. Yue,J. Comput. Aided Mol. Des.,2004,21,25,0,10.1007/s10822-004-5319-9,https://www.semanticscholar.org/paper/f2b2fad62fe52d72a66c3ef3e3092de2dc1fc84a
f316d350c85fa7198878a1149c327218f7d4ea30,Markovian Models for Sequential Data,Yoshua Bengio,,2004,296,134,27,10.1007/978-1-84800-007-0_10,https://www.semanticscholar.org/paper/f316d350c85fa7198878a1149c327218f7d4ea30
f56a429762df9617b47116170a5e8cec3b120ed9,Brain Inspired Reinforcement Learning,F. Rivest; Yoshua Bengio; J. Kalaska,Neural Information Processing Systems,2004,31,15,1,,https://www.semanticscholar.org/paper/f56a429762df9617b47116170a5e8cec3b120ed9
fc94c6aa1ff287e2fe4cf2e6dcf53b64fdd50f04,Estimation de densité conditionnelle lorsque l'hypothèse de normalité est insatisfaisante,Julie Carreau; Yoshua Bengio,,2004,0,12,0,,https://www.semanticscholar.org/paper/fc94c6aa1ff287e2fe4cf2e6dcf53b64fdd50f04
01ad77475dedda66e3961f707a19fe588ef48f39,Learning Eigenfunctions of Similarity: Linking Spectral Clustering and Kernel PCA,Yoshua Bengio; P. Vincent; Recherche Op,,2003,34,31,6,,https://www.semanticscholar.org/paper/01ad77475dedda66e3961f707a19fe588ef48f39
5a37af0d9aac292ccc4e67f860286e804813601f,Quick Training of Probabilistic Neural Nets by Importance Sampling,Yoshua Bengio; J. Senecal,International Conference on Artificial Intelligence and Statistics,2003,35,21,2,,https://www.semanticscholar.org/paper/5a37af0d9aac292ccc4e67f860286e804813601f
5f39fe2659603f4194fd638d1a2e17985415c3bb,"Out-of-Sample Extensions for LLE, Isomap, MDS, Eigenmaps, and Spectral Clustering",Yoshua Bengio; Jean-François Paiement; P. Vincent; Olivier Delalleau; Nicolas Le Roux; M. Ouimet,Neural Information Processing Systems,2003,1161,19,77,,https://www.semanticscholar.org/paper/5f39fe2659603f4194fd638d1a2e17985415c3bb
6c2b28f9354f667cd5bd07afc0471d8334430da7,A Neural Probabilistic Language Model,Yoshua Bengio; Réjean Ducharme; Pascal Vincent; Christian Janvin,Journal of machine learning research,2003,7907,40,479,,https://www.semanticscholar.org/paper/6c2b28f9354f667cd5bd07afc0471d8334430da7
711f754a83f02240a7eb5bca75a12b39c29040c5,Comment améliorer la capacité de généralisation des algorithmes d'apprentissage pour la prise de décisions financières,Nicolas Chapados; Yoshua Bengio,,2003,1,0,0,,https://www.semanticscholar.org/paper/711f754a83f02240a7eb5bca75a12b39c29040c5
859c28061f964fe09f4b0e0852b5cfb6e0a7cc74,Statistical Learning Algorithms Applied to Automobile Insurance Ratemaking,Charles Dugas; Yoshua Bengio; Nicolas Chapados; P. Vincent,,2003,30,41,1,10.1142/9789812794246_0004,https://www.semanticscholar.org/paper/859c28061f964fe09f4b0e0852b5cfb6e0a7cc74
b8080a072c5e988a8ae731b5c18c7deefa6db228,Estimators of Variance for K-Fold Cross-Validation,Yoshua Bengio; Yves Grandvalet,,2003,2,3,0,,https://www.semanticscholar.org/paper/b8080a072c5e988a8ae731b5c18c7deefa6db228
caf6b04add538e00f11184188cfc487f6389288f,"Bias learning, knowledge sharing",J. Ghosn; Yoshua Bengio,Proceedings of the IEEE-INNS-ENNS International Joint Conference on Neural Networks. IJCNN 2000. Neural Computing: New Challenges and Perspectives for the New Millennium,2003,60,28,4,10.1109/IJCNN.2000.857806,https://www.semanticscholar.org/paper/caf6b04add538e00f11184188cfc487f6389288f
e4383a0bab8a3459383be5d57820bc802abc86a4,Extracting Hidden Sense Probabilities from Bitexts,Yoshua Bengio; Christopher Kermorvant,,2003,2,20,0,,https://www.semanticscholar.org/paper/e4383a0bab8a3459383be5d57820bc802abc86a4
0a22e6292f0a45438c57a38d6b08687efd3d58c1,On Out-of-Sample Statistics for Financial Time-Series,Francois Gingras; Yoshua Bengio; Claude Nadeau,,2002,1,6,0,,https://www.semanticscholar.org/paper/0a22e6292f0a45438c57a38d6b08687efd3d58c1
102e3fc59c339de2c123f842d086370c8f544255,Input Decay : Simple and Effective Soft Variable Selection,Nicolas Chapados; Yoshua Bengio; Cirano,,2002,0,14,0,,https://www.semanticscholar.org/paper/102e3fc59c339de2c123f842d086370c8f544255
1cbdddc71258cd515eab354c639a76d6b8801429,Model Selection for Small Sample Regression,O. Chapelle; V. Vapnik; Yoshua Bengio,Machine-mediated learning,2002,130,18,8,10.1023/A:1013943418833,https://www.semanticscholar.org/paper/1cbdddc71258cd515eab354c639a76d6b8801429
2adc2804c065671ef2099d35c9089ff03b6db94d,Guest Introduction: Special Issue on New Methods for Model Selection and Model Combination,Yoshua Bengio; Dale Schuurmans,Machine-mediated learning,2002,4,0,0,10.1023/A:1013921901994,https://www.semanticscholar.org/paper/2adc2804c065671ef2099d35c9089ff03b6db94d
2e79909c283520be311107b2fc0b906b3b2e9b93,Étude du biais dans le prix des options,Yoshua Bengio; Charles Dugas,,2002,1,6,0,,https://www.semanticscholar.org/paper/2e79909c283520be311107b2fc0b906b3b2e9b93
6749af63741eef26f6ce4f17e3c3f3576dd59a46,Découpage thématique des conversations : un outil d'aide à l'extraction,N. Boufaden; G. Lapalme; Yoshua Bengio,,2002,7,0,0,,https://www.semanticscholar.org/paper/6749af63741eef26f6ce4f17e3c3f3576dd59a46
75c0504d703c762c6caf82859c1e94acbfe76970,Manifold Parzen Windows,P. Vincent; Yoshua Bengio,Neural Information Processing Systems,2002,159,20,13,,https://www.semanticscholar.org/paper/75c0504d703c762c6caf82859c1e94acbfe76970
7bb0f5f20883db8c69b53ba4e52eded325b25f43,Scaling Large Learning Problems with Hard Parallel Mixtures,R. Collobert; Yoshua Bengio; Samy Bengio,International journal of pattern recognition and artificial intelligence,2002,50,13,5,10.1142/S0218001403002411,https://www.semanticscholar.org/paper/7bb0f5f20883db8c69b53ba4e52eded325b25f43
8fcb66d7318bede9ca594026cbdd0de8e4390aa8,Kernel Matching Pursuit,P. Vincent; Yoshua Bengio,Machine-mediated learning,2002,345,44,59,10.1023/A:1013955821559,https://www.semanticscholar.org/paper/8fcb66d7318bede9ca594026cbdd0de8e4390aa8
9ded83ff59f784319fd31ebc6cd70242be94df8e,Valorisation d'Options par Optimisation du Sharpe Ratio,O. Bardou; Yoshua Bengio; Nicolas Chapados; Réjean Ducharme,,2002,1,6,0,,https://www.semanticscholar.org/paper/9ded83ff59f784319fd31ebc6cd70242be94df8e
9e159efc6e22b3b321fe44a15b899622af643007,Robust Regression with Asymmetric Heavy-Tail Noise Distributions,I. Takeuchi; Yoshua Bengio; T. Kanamori,Neural Computation,2002,23,12,1,10.1162/08997660260293300,https://www.semanticscholar.org/paper/9e159efc6e22b3b321fe44a15b899622af643007
a6be82954ba9f04eb030c92c5dbbd0345611aa12,The Challenge of Non-Linear Regression on Large Datasets with Asymmetric Heavy Tails,Yoshua Bengio; I. Takeuchi; T. Kanamori,,2002,0,27,0,,https://www.semanticscholar.org/paper/a6be82954ba9f04eb030c92c5dbbd0345611aa12
bbe745a812edd6167b878052e7687701009e91be,Segmentation en thèmes de conversations téléphoniques : traitement en amont pour l’extraction d’information,N. Boufaden; G. Lapalme; Yoshua Bengio,JEPTALNRECITAL,2002,1,10,0,,https://www.semanticscholar.org/paper/bbe745a812edd6167b878052e7687701009e91be
dbd9a15f75ab055b458bf4511b47b446d3b1328d,Incorporating Second-Order Functional Knowledge for Better Option Pricing,Charles Dugas; Yoshua Bengio; F. Bélisle; Claude Nadeau; Garcia Cirano; René Garcia,,2002,4,24,0,,https://www.semanticscholar.org/paper/dbd9a15f75ab055b458bf4511b47b446d3b1328d
139118b34a043c3b47d7682bb409de8663f068fa,Experiments on the application of IOHMMs to model financial returns series,Yoshua Bengio; Vincent Lauzon; Réjean Ducharme,IEEE Trans. Neural Networks,2001,0,46,0,10.1109/72.896800,https://www.semanticscholar.org/paper/139118b34a043c3b47d7682bb409de8663f068fa
16174aa9f7b2f72a078b1301244367f40a754502,A Parallel Mixture of SVMs for Very Large Scale Problems,R. Collobert; Samy Bengio; Yoshua Bengio,Neural Computation,2001,465,16,30,10.1162/089976602753633402,https://www.semanticscholar.org/paper/16174aa9f7b2f72a078b1301244367f40a754502
2e2fbb357a1e575f2371e324ff269d97f51c2c05,EVALUATING LONG-TERM DEPENDENCYBENCHMARK PROBLEMS BY RANDOM GUESSINGJ,urgen Schmidhuber; Sepp Hochreiter; Yoshua Bengio,,2001,0,29,0,,https://www.semanticscholar.org/paper/2e2fbb357a1e575f2371e324ff269d97f51c2c05
2e5f2b57f4c476dd69dc22ccdf547e48f40a994c,Gradient Flow in Recurrent Nets: the Difficulty of Learning Long-Term Dependencies,Sepp Hochreiter; Yoshua Bengio,,2001,2089,28,61,,https://www.semanticscholar.org/paper/2e5f2b57f4c476dd69dc22ccdf547e48f40a994c
3181416c2d721b196aab5c0cf0d9b89fb6caa8f4,Estimating Car Insurance Premia: a Case Study in High-Dimensional Data Inference,Nicolas Chapados; Yoshua Bengio; P. Vincent; J. Ghosn; Charles Dugas; I. Takeuchi; Linyan Meng,Neural Information Processing Systems,2001,32,11,4,,https://www.semanticscholar.org/paper/3181416c2d721b196aab5c0cf0d9b89fb6caa8f4
a22ed10f6b0a3aea1282306fe1a09df97426b378,Input decay: simple and effective soft variable selection,Nicolas Chapados; Yoshua Bengio,IJCNN'01. International Joint Conference on Neural Networks. Proceedings (Cat. No.01CH37222),2001,12,12,1,10.1109/IJCNN.2001.939537,https://www.semanticscholar.org/paper/a22ed10f6b0a3aea1282306fe1a09df97426b378
af327ce5d9c65319580138e7268df368f8130705,Topic Segmentation : A First Stage to Dialog-Based Information Extraction,Narjès Boufaden; G. Lapalme; Yoshua Bengio,Natural Language Processing Pacific Rim Symposium,2001,21,13,0,,https://www.semanticscholar.org/paper/af327ce5d9c65319580138e7268df368f8130705
e5be5362ff623801a0210cbddca9ed33168da6e2,Cost functions and model combination for VaR-based asset allocation using neural networks,Nicolas Chapados; Yoshua Bengio,IEEE Trans. Neural Networks,2001,16,30,2,10.1109/72.935098,https://www.semanticscholar.org/paper/e5be5362ff623801a0210cbddca9ed33168da6e2
fc04643fec8b23b418611a92fb7dadc38e4ffc7e,K-Local Hyperplane and Convex Distance Nearest Neighbor Algorithms,P. Vincent; Yoshua Bengio,Neural Information Processing Systems,2001,226,16,28,,https://www.semanticscholar.org/paper/fc04643fec8b23b418611a92fb7dadc38e4ffc7e
005563182483bb97b106e7ed5e5daf7b6363a8ed,Introduction to the special issue on neural networks for data mining and knowledge discovery,Yoshua Bengio; J. Buhmann; M. Embrechts; J. Żurada,,2000,39,0,3,10.1109/tnn.2000.846723,https://www.semanticscholar.org/paper/005563182483bb97b106e7ed5e5daf7b6363a8ed
12d8ecf781a13d8d33262ccdfe831c58f75ca4b4,Taking on the curse of dimensionality in joint distributions using neural networks,Samy Bengio; Yoshua Bengio,IEEE Trans. Neural Networks Learn. Syst.,2000,123,17,4,10.1109/72.846725,https://www.semanticscholar.org/paper/12d8ecf781a13d8d33262ccdfe831c58f75ca4b4
21fc15b4225606f2acedb15fe40952918e53ab4b,Probabilistic neural network models for sequential data,Yoshua Bengio,Proceedings of the IEEE-INNS-ENNS International Joint Conference on Neural Networks. IJCNN 2000. Neural Computing: New Challenges and Perspectives for the New Millennium,2000,4,20,0,10.1109/IJCNN.2000.861438,https://www.semanticscholar.org/paper/21fc15b4225606f2acedb15fe40952918e53ab4b
22caccb8f64c258fcd051e9ab68179faa0219bb3,A Neural Support Vector Network architecture with adaptive kernels,P. Vincent; Yoshua Bengio,Proceedings of the IEEE-INNS-ENNS International Joint Conference on Neural Networks. IJCNN 2000. Neural Computing: New Challenges and Perspectives for the New Millennium,2000,18,13,0,10.1109/IJCNN.2000.861455,https://www.semanticscholar.org/paper/22caccb8f64c258fcd051e9ab68179faa0219bb3
52c1f6d04d7944077793e071d4fcf801e6b43a1e,Continuous optimization of hyper-parameters,Yoshua Bengio,Proceedings of the IEEE-INNS-ENNS International Joint Conference on Neural Networks. IJCNN 2000. Neural Computing: New Challenges and Perspectives for the New Millennium,2000,20,14,1,10.1109/IJCNN.2000.857853,https://www.semanticscholar.org/paper/52c1f6d04d7944077793e071d4fcf801e6b43a1e
81ff8885fd11af461fce05cf797ddf175664b305,Incorporating Second-Order Functional Knowledge for Better Option Pricing,Charles Dugas; Yoshua Bengio; F. Bélisle; Claude Nadeau; René Garcia,Neural Information Processing Systems,2000,564,9,27,,https://www.semanticscholar.org/paper/81ff8885fd11af461fce05cf797ddf175664b305
a8ebda8d11185b504e5df02b419fefd8850847fc,Boosting Neural Networks,Holger Schwenk; Yoshua Bengio,Neural Computation,2000,321,36,14,10.1162/089976600300015178,https://www.semanticscholar.org/paper/a8ebda8d11185b504e5df02b419fefd8850847fc
b191750a5ea07a82a040217e7267ef17c47e0832,Model Sele tion for Small Sample,RegressionOlivier Chapelle; V. Vapnik; Yoshua Bengio,,2000,0,2,0,,https://www.semanticscholar.org/paper/b191750a5ea07a82a040217e7267ef17c47e0832
e5ca0f1d79a5245ee5ddf6af80c01829bcac7340,Gradient-Based Optimization of Hyperparameters,Yoshua Bengio,Neural Computation,2000,611,25,38,10.1162/089976600300015187,https://www.semanticscholar.org/paper/e5ca0f1d79a5245ee5ddf6af80c01829bcac7340
190e4800c67ef445e4bd0944a55debaccebcf43f,Modeling High-Dimensional Discrete Data with Multi-Layer Neural Networks,Yoshua Bengio; Samy Bengio,Neural Information Processing Systems,1999,156,6,8,,https://www.semanticscholar.org/paper/190e4800c67ef445e4bd0944a55debaccebcf43f
6aae8e1e96743c74f7cfd546a87ddaecad25979f,Série Scientifique Scientific Series Inference for the Generalization Error,Claude Nadeau; Yoshua Bengio,,,802,11,77,,https://www.semanticscholar.org/paper/6aae8e1e96743c74f7cfd546a87ddaecad25979f
75583dc6579588544eca75bf25e1bd983c31c28f,Stochastic Learning of Strategic Equilibria for Auctions,Samy Bengio; Yoshua Bengio; J. Robert; G. Bélanger,Neural Computation,1999,3,14,0,10.1162/089976699300016412,https://www.semanticscholar.org/paper/75583dc6579588544eca75bf25e1bd983c31c28f
9a5ea367f0fb05805acaa84a402f5d036eea37dc,Object Recognition with Gradient-Based Learning,Yann LeCun; P. Haffner; L. Bottou; Yoshua Bengio,"Shape, Contour and Grouping in Computer Vision",1999,1039,37,86,10.1007/3-540-46805-6_19,https://www.semanticscholar.org/paper/9a5ea367f0fb05805acaa84a402f5d036eea37dc
ed7fb6084dc9c345da458b0c49f05e4fca607fd9,Binary pseudowavelets and applications to bilevel image processing,S. Pigeon; Yoshua Bengio,Proceedings DCC'99 Data Compression Conference (Cat. No. PR00096),1999,5,7,2,10.1109/DCC.1999.755686,https://www.semanticscholar.org/paper/ed7fb6084dc9c345da458b0c49f05e4fca607fd9
f3ee4dbf3ba9feb12474502f854b75654ae59185,Learning Simple Non Stationarities with Hyper Parameters,Yoshua Bengio; Charles Dugas,,1999,2,14,0,,https://www.semanticscholar.org/paper/f3ee4dbf3ba9feb12474502f854b75654ae59185
162d958ff885f1462aeda91cd72582323fd6a1f4,Gradient-based learning applied to document recognition,Yann LeCun; L. Bottou; Yoshua Bengio; P. Haffner,Proceedings of the IEEE,1998,62709,148,6457,10.1109/5.726791,https://www.semanticscholar.org/paper/162d958ff885f1462aeda91cd72582323fd6a1f4
24161f7d5202c7455eb3db96dbb882a92cb03f85,A memory-efficient adaptive Huffman coding algorithm for very large sets of symbols,S. Pigeon; Yoshua Bengio,Proceedings DCC '98 Data Compression Conference (Cat. No.98TB100225),1998,13,16,2,10.1109/DCC.1998.672310,https://www.semanticscholar.org/paper/24161f7d5202c7455eb3db96dbb882a92cb03f85
34103850fbd71d43b19f8335f378f421ab9a1aa8,"High quality document image compression with ""DjVu""",L. Bottou; P. Haffner; P. Howard; P. Simard; Yoshua Bengio; Yann LeCun,J. Electronic Imaging,1998,276,26,33,10.1117/1.482609,https://www.semanticscholar.org/paper/34103850fbd71d43b19f8335f378f421ab9a1aa8
4946bd2137c92f431f5ca0b233cc5aed76e226cb,Support vector machines for improving the classification of brain PET images,Martin Bonneville; J. Meunier; Yoshua Bengio; J. Soucy,Medical Imaging,1998,21,13,0,10.1117/12.310900,https://www.semanticscholar.org/paper/4946bd2137c92f431f5ca0b233cc5aed76e226cb
4aed90539735b3ef0042f70c2a39cfcee3c4ef45,Missing Data with Recurrent Networks Handling Asynchronous or Missing Data with Recurrent Networks,Francois Gingras; Yoshua Bengio; S. Gauthier; Salah El Hihi,,1998,11,25,1,,https://www.semanticscholar.org/paper/4aed90539735b3ef0042f70c2a39cfcee3c4ef45
